TEAM_ID,PLAYER_ID,PLAYER_NAME,PTS,REB,STL,AST,FGA,FG_PCT,FG3A,FTA
1610612761,201152,Thaddeus Young,4.833333333333333,1.8333333333333333,1.1666666666666667,1.5,3.6666666666666665,0.4791666666666667,0.3333333333333333,1.1666666666666667
1610612761,203115,Will Barton,1.6666666666666667,0.6666666666666666,1.0,0.6666666666666666,1.6666666666666667,0.5,1.0,0.0
1610612761,1627751,Jakob Poeltl,13.75,8.5,1.25,1.75,7.0,0.8265,0.0,4.25
1610612761,1627783,Pascal Siakam,23.22222222222222,7.333333333333333,1.0,4.888888888888889,16.555555555555557,0.5198888888888888,3.6666666666666665,5.777777777777778
1610612761,1627823,Juancho Hernangomez,4.333333333333333,3.3333333333333335,0.3333333333333333,0.6666666666666666,2.6666666666666665,0.6333333333333333,1.3333333333333333,1.0
1610612761,1627832,Fred VanVleet,18.444444444444443,5.555555555555555,1.8888888888888888,7.777777777777778,15.777777777777779,0.3938888888888889,8.333333333333334,2.888888888888889
1610612761,1628384,O.G. Anunoby,19.6,4.2,1.6,2.2,15.0,0.46720000000000006,8.0,2.0
1610612761,1628449,Chris Boucher,10.444444444444445,5.333333333333333,0.2222222222222222,0.5555555555555556,6.333333333333333,0.661,1.8888888888888888,1.7777777777777777
1610612761,1629018,Gary Trent Jr.,17.625,2.75,1.5,1.75,15.25,0.40199999999999997,7.0,3.0
1610612761,1630173,Precious Achiuwa,10.777777777777779,4.666666666666667,1.4444444444444444,0.5555555555555556,8.11111111111111,0.5501111111111111,2.111111111111111,1.4444444444444444
1610612761,1630201,Malachi Flynn,1.5714285714285714,0.8571428571428571,0.7142857142857143,2.0,3.2857142857142856,0.13942857142857143,2.142857142857143,0.2857142857142857
1610612761,1630288,Jeff Dowtin Jr.,1.5,1.0,0.0,2.5,1.0,0.25,0.5,0.0
1610612761,1630567,Scottie Barnes,14.555555555555555,6.777777777777778,0.7777777777777778,6.0,13.666666666666666,0.44266666666666665,2.4444444444444446,2.6666666666666665
1610612761,1631132,Christian Koloko,2.6,2.6,0.8,0.4,3.2,0.43579999999999997,0.0,0.4
1610612761,1631199,Ron Harper Jr.,1.0,0.5,0.0,0.0,1.0,0.5,0.5,0.0
